,Unnamed: 0,word,pictogram_id,synset,word_senses,
8555,8555,party hat,7815,08252602-n,party%1:14:00::,
8557,8557,after,7818,,after,
8560,8560,Digital Audio Player,7783,02757462-n,audio_system%1:06:00::,
8561,8561,salmon,7808,02534734-n,salmon%1:05:00::,
8566,8566,trout,7820,02537085-n,trout%1:05:00::,
8568,8568,torticollis,7817,14361182-n,crick%1:26:00::,
8570,8570,moose,8010,02432983-n,moose%1:05:00::,
8572,8572,aguacate,8009,07764847-n,avocado%1:13:00::,
8573,8573,trunk,7819,13165815-n,trunk%1:20:00::,
8575,8575,varicella,7822,14132975-n,chickenpox%1:26:00::,
8579,8579,lease,8012,02460619-v,rent%2:41:00::,
8582,8582,seashore,8007,09246464-n,cliff%1:17:00::,
8584,8584,coast,8007,09428293-n,coast%1:17:00::,
8585,8585,seashore,8007,09428293-n,seashore%1:17:00::,
8590,8590,wide,8022,02560548-a,wide%3:00:00::,
8591,8591,width,8023,05136150-n,width%1:07:00::,
8596,8596,creature,8025,00015388-n,creature%1:03:00::,
8603,8603,love,8020,07488340-n,love%1:12:01::,
8605,8605,love,8020,09991867-n,darling%1:18:00::,
8613,8613,turn out the light,8027,02760495-v,douse%2:43:00::,
8614,8614,armadillo,8031,02454379-n,armadillo%1:05:00::,
8628,8628,drill bit,8037,02844307-n,bit%1:06:00::,
8631,8631,drill bit,8037,02758490-n,auger%1:06:00::,
8633,8633,white coat,8038,03630383-n,lab_coat%1:06:00::,
8638,8638,acorn,8041,12267677-n,acorn%1:20:00::,
8642,8642,compass,8045,03080497-n,compass%1:06:00::,
8643,8643,white,8043,00393105-a,white%3:00:01::,
8645,8645,loft,8047,03686130-n,loft%1:06:00::,
8650,8650,gas canister,8048,14685017-n,butane%1:27:00::,
8655,8655,cabin,8049,02932400-n,cabin%1:06:02::,
8665,8665,Cameroon,8055,08717209-n,cameroon%1:15:00::,
8667,8667,campanula,8056,12036939-n,campanula%1:20:00::,
8673,8673,chain,8051,02999410-n,chain%1:06:00::,
8676,8676,brown snail,8061,01944390-n,snail%1:05:00::,
8679,8679,brown snail,8061,01944955-n,garden_snail%1:05:00::,
8682,8682,brown snail,8061,01945143-n,brown_snail%1:05:00::,
8687,8687,carnivorous,8062,00313387-a,carnivorous%3:00:00::,
8689,8689,carnivorous,8062,02680580-a,carnivorous%3:01:00::,
8692,8692,poster,8064,01101329-n,advertising%1:04:00::,
8706,8706,gray-headed,8059,01645678-s,gray%5:00:00:old:02,
8709,8709,auburn,8066,00245319-s,dark-haired%5:00:00:brunet:00,
8712,8712,auburn,8066,00373209-s,chestnut%5:00:00:chromatic:00,
8715,8715,auburn,8066,00369831-s,auburn%5:00:00:chromatic:00,
8717,8717,chimpanzee,8073,02481823-n,chimpanzee%1:05:00::,
8718,8718,chimp,8073,02481823-n,chimp%1:05:00::,
8719,8719,China,8074,08723006-n,china%1:15:00::,
8721,8721,fireplace,8072,03017428-n,chimney%1:06:00::,
8723,8723,fireplace,8072,03346455-n,fireplace%1:06:01::,
8725,8725,shack,8075,03547054-n,shanty%1:06:00::,
8728,8728,excrement,8050,14854581-n,crap%1:27:00::,
8729,8729,poop,8050,14854581-n,poop%1:27:00::,
8733,8733,poop,8050,14853947-n,excrement%1:27:00::,
8737,8737,poop,8050,14854262-n,fecal_matter%1:27:00::,
8740,8740,water bed,8079,04557522-n,water_bed%1:06:00::,
8743,8743,sort,8077,00654625-v,classify%2:31:00::,
8748,8748,quiz show,8083,06621215-n,quiz_program%1:10:00::,
8757,8757,catch,8087,01215137-v,arrest%2:35:00::,
8759,8759,capture,8087,01215421-v,capture%2:35:01::,
8760,8760,detain,8087,01215421-v,get%2:35:09::,
8761,8761,catch,8087,01215421-v,catch%2:35:01::,
8762,8762,draw,8088,01582645-v,draw%2:35:01::,
8763,8763,draw,8088,01643464-v,draw%2:36:02::,
8764,8764,draw,8088,01690294-v,draw%2:36:00::,
8766,8766,disconnect,8086,01421417-v,unplug%2:35:00::,
8767,8767,cartoon,8089,06616464-n,cartoon%1:10:02::,
8781,8781,documentary,8093,06616806-n,documentary%1:10:00::,
8783,8783,Argentina,8030,08711974-n,argentina%1:15:00::,
8789,8789,sports programme,8085,00433216-n,sport%1:04:01::,
8793,8793,Egypt,8099,08897065-n,egypt%1:15:00::,
8795,8795,formation,8098,00883297-n,education%1:04:00::,
8799,8799,formation,8098,00927516-n,formation%1:04:02::,
8801,8801,sun eclipse,8097,07368646-n,eclipse%1:11:00::,
8807,8807,do drugs,8095,01200440-v,drug%2:34:00::,
8825,8825,do drugs,8095,01165043-v,use%2:34:02::,
8831,8831,stage,8106,04296562-n,stage%1:06:00::,
8837,8837,chalk,8107,00993014-v,write%2:32:00::,
8840,8840,chalk,8107,06359877-n,writing%1:10:01::,
8843,8843,chalk,8107,01690163-v,chalk%2:36:00::,
8857,8857,statue,8113,04306847-n,statue%1:06:00::,
8859,8859,East,8114,13832355-n,east%1:24:00::,
8860,8860,East,8114,13835664-n,east%1:24:02::,
8861,8861,East,8114,00323786-r,east%4:02:00::,
8862,8862,East,8114,00823350-a,east%3:00:00::,
8864,8864,fit,8102,02667900-v,fit%2:42:01::,
8875,8875,narrow,8116,02561888-a,narrow%3:00:00::,
8877,8877,raincoat,8122,04049405-n,raincoat%1:06:00::,
8880,8880,experimentation,8119,00639556-n,experiment%1:04:00::,
8881,8881,Gambia,8124,08945821-n,gambia%1:15:00::,
8885,8885,gasoline,8125,03426134-n,gas_tank%1:06:00::,
8889,8889,gasoline,8125,14686913-n,gasoline%1:27:00::,
8894,8894,Europe,8117,08173515-n,european_union%1:14:00::,
8898,8898,bewitch,8132,00776988-v,hex%2:32:00::,
8901,8901,bewitch,8132,02586458-v,charm%2:41:00::,
8902,8902,horseshoe,8134,03539433-n,horseshoe%1:06:00::,
8906,8906,magnet,8138,03705379-n,magnet%1:06:00::,
8909,8909,herbivorous,8133,00314023-a,herbivorous%3:00:00::,
8911,8911,iglu,8137,03560430-n,igloo%1:06:00::,
8912,8912,gazpacho,8126,07585758-n,gazpacho%1:13:00::,
8914,8914,hieroglyphic,8145,06362441-n,hieroglyph%1:10:00::,
8917,8917,wolfman,8135,09503121-n,werewolf%1:18:00::,
8919,8919,spineless,8141,02510273-a,invertebrate%3:00:00::,
8925,8925,stand up,8152,01983264-v,stand_up%2:38:00::,
8926,8926,get up,8152,01983264-v,get_up%2:38:01::,
8928,8928,court,8147,03649459-n,court%1:06:05::,
8929,8929,laboratory,8150,03629986-n,laboratory%1:06:00::,
8934,8934,mallow,8157,12170585-n,mallow%1:20:00::,
8941,8941,Morocco,8159,08969291-n,morocco%1:15:00::,
8947,8947,Japan,8144,08921850-n,japan%1:15:00::,
8949,8949,murder,8161,01323958-v,kill%2:35:00::,
8951,8951,murder,8161,02482425-v,murder%2:41:00::,
8954,8954,majordomo,8162,09884509-n,butler%1:18:00::,
8957,8957,majordomo,8162,10582154-n,servant%1:18:00::,
8959,8959,distance,8154,05084201-n,distance%1:07:00::,
8962,8962,microscope,8168,03760671-n,microscope%1:06:00::,
8963,8963,bruise,8170,14288871-n,bruise%1:26:00::,
8964,8964,key,8153,03613294-n,key%1:06:00::,
8968,8968,dark,8171,09877856-n,brunet%1:18:00::,
8972,8972,dark,8171,00244503-a,brunet%3:00:00::,
8977,8977,West,8179,13836136-n,west%1:24:02::,
8978,8978,West,8179,13834399-n,west%1:24:00::,
8979,8979,West,8179,00323908-r,west%4:02:00::,
8980,8980,West,8179,00824321-a,west%3:00:00::,
8981,8981,North,8178,13831176-n,north%1:24:00::,
8982,8982,North,8178,13835427-n,north%1:24:02::,
8983,8983,North,8178,13831441-n,north%1:24:01::,
8986,8986,omnivorous,8180,00315109-a,omnivorous%3:00:00::,
8989,8989,world-wide,8173,01568684-s,global%5:00:00:international:00,
8992,8992,world-wide,8173,01567694-s,worldwide%5:00:00:intercontinental:00,
9000,9000,peace,8182,13970236-n,peace%1:26:00::,
9001,9001,peace,8182,13969700-n,peace%1:26:01::,
9004,9004,ginger-haired,8184,00244410-s,redheaded%5:00:00:blond:00,
9005,9005,musical,8175,07019172-n,musical%1:10:00::,
9007,9007,finger-paint,8189,01681048-v,finger-paint%2:36:00::,
9011,9011,barrel of oil,8186,14980579-n,petroleum%1:27:00::,
9025,9025,smooth,8192,00463778-v,flatten%2:30:01::,
9037,9037,Great Pyramid,8190,04029125-n,pyramid%1:06:00::,
9040,9040,well,8197,04572344-n,well%1:06:00::,
9042,9042,field-glasses,8198,02841315-n,binoculars%1:06:00::,
9044,9044,DIY show,8199,,DIY show,
9045,9045,shortbread,8193,07636020-n,shortbread%1:13:00::,
9055,9055,medicaments,8163,00658082-n,treatment%1:04:00::,
9058,9058,reach,8188,01480770-v,trap%2:35:00::,
9061,9061,reach,8188,01155090-v,catch%2:33:10::,
9064,9064,beseech,8195,00009966-r,please%4:02:00::,
9067,9067,beseech,8195,00759269-v,beg%2:32:00::,
9069,9069,beg,8195,00782057-v,beg%2:32:01::,
9070,9070,beseech,8195,00782057-v,solicit%2:32:00::,
9072,9072,cooking show,8200,00243918-n,cooking%1:04:00::,
9076,9076,project,8201,06887599-n,projection%1:10:00::,
9100,9100,rolling pin,8211,04103206-n,rolling_pin%1:06:00::,
9106,9106,blonde,8213,00243606-a,blonde%3:00:00::,
9107,9107,light-haired,8213,00243606-a,blond%3:00:00::,
9110,9110,recycling,8205,00948868-n,recycling%1:04:00::,
9112,9112,wave,8208,01223616-v,curl%2:35:00::,
9115,9115,projector,8202,04009552-n,projector%1:06:00::,
9145,9145,mug,8210,02277448-v,hold_up%2:40:00::,
9151,9151,mug,8210,00781685-n,robbery%1:04:00::,
9159,9159,aerosol,8225,07446533-n,spray%1:11:00::,
9172,9172,Senegal,8221,08995862-n,senegal%1:15:00::,
9177,9177,sensory room,8219,13561719-n,stimulation%1:22:00::,
9188,9188,temple,8231,04407686-n,temple%1:06:01::,
9189,9189,temple,8231,04407435-n,temple%1:06:00::,
9190,9190,Superman,8227,10001764-n,demigod%1:18:01::,
9192,9192,dye,8232,00283090-v,dye%2:30:00::,
9196,9196,blood pressure,8235,11429968-n,blood_pressure%1:19:00::,
9210,9210,link,8243,01295275-v,join%2:35:01::,
9211,9211,join,8243,02622234-v,join%2:42:01::,
9229,9229,velocity,8247,15282696-n,speed%1:28:00::,
9230,9230,South,8228,13833375-n,south%1:24:00::,
9231,9231,South,8228,13835899-n,south%1:24:02::,
9232,9232,South,8228,00243938-r,south%4:02:00::,
9233,9233,South,8228,01602330-a,south%3:00:00::,
9237,9237,piping,8240,13901321-n,pipe%1:25:00::,
9241,9241,vertebrate,8249,01471682-n,vertebrate%1:05:00::,
9243,9243,vertebrate,8249,02510062-a,vertebrate%3:00:00::,
9251,9251,poison,8248,15036916-n,venom%1:27:00::,
9253,9253,poison,8248,15032376-n,poison%1:27:00::,
9260,9260,aluminum foil,8250,02700767-n,aluminum_foil%1:06:00::,
9263,9263,peroxide,8255,14781225-n,hydrogen_peroxide%1:27:00::,
9265,9265,out,8252,00100213-s,out%5:00:00:dead:02,
9269,9269,chirp,8262,02177661-v,tweet%2:39:00::,
9271,9271,chirp,8262,01052301-v,chirp%2:32:00::,
9274,9274,Dec 24,8260,15196444-n,christmas_eve%1:28:00::,
9275,9275,Melchior,8264,11172181-n,melchior%1:18:00::,
9279,9279,city wall,8266,04051825-n,rampart%1:06:00::,
9281,9281,across,8274,00272844-r,across%4:02:00::,
9304,9304,Frankenstein,8279,09599401-n,frankenstein%1:18:01::,
9305,9305,Frankenstein,8279,09599195-n,frankenstein%1:18:00::,
9306,9306,stop,8289,02982790-n,catch%1:06:02::,
9307,9307,stop,8289,14010927-n,halt%1:26:00::,
9308,9308,pin,8291,03940256-n,pin%1:06:00::,
9315,9315,pin,8297,03825271-n,skittle%1:06:00::,
9318,9318,christmas ball,8296,04274530-n,sphere%1:06:00::,
9319,9319,cherry,8303,07757132-n,cherry%1:13:00::,
9321,9321,bonbon,8298,07599649-n,bonbon%1:13:00::,
9323,9323,nail,8306,03804744-n,nail%1:06:00::,
9324,9324,plum,8305,07751451-n,plum%1:13:00::,
9327,9327,croquette,8307,07866015-n,croquette%1:13:00::,
9330,9330,tuna pasty,8310,07627310-n,patty%1:13:02::,
9331,9331,spinach,8311,07736692-n,spinach%1:13:00::,
9333,9333,drawing pin,8304,04431745-n,thumbtack%1:06:00::,
9338,9338,maraca,8315,03720891-n,maraca%1:06:00::,
9339,9339,biscuit,8312,07635155-n,biscuit%1:13:02::,
9342,9342,cookie,8312,07693972-n,biscuit%1:13:00::,
9351,9351,eyelash,8319,05314919-n,eyelash%1:08:00::,
9353,9353,green olive,8317,12301445-n,olive%1:20:01::,
9355,9355,green olive,8317,07767344-n,olive%1:13:00::,
9363,9363,pistachio nut,8322,07775050-n,pistachio%1:13:00::,
9364,9364,dart,8309,03162818-n,dart%1:06:01::,
9366,9366,seed,8321,07775197-n,sunflower_seed%1:13:00::,
9368,9368,kidney,8325,05332802-n,kidney%1:08:00::,
9370,9370,pony ride,8323,02382437-n,pony%1:05:01::,
9371,9371,cannelloni,8301,07863547-n,cannelloni%1:13:00::,
9375,9375,mushroom,8328,12997919-n,mushroom%1:20:02::,
9379,9379,mushroom,8328,12992868-n,fungus%1:20:00::,
9387,9387,band-aid,8331,02786058-n,band_aid%1:06:00::,
9391,9391,bead,8334,02815071-n,bead%1:06:00::,
9396,9396,running shoe,8332,03472535-n,sneaker%1:06:00::,
9401,9401,running shoe,8332,04120489-n,running_shoe%1:06:00::,
9403,9403,meatball,8335,07871436-n,meatball%1:13:00::,
9406,9406,sock,8339,04254777-n,sock%1:06:00::,
9409,9409,goober,8338,07737745-n,goober%1:13:00::,
9410,9410,castanet,8340,02869249-n,bones%1:06:00::,
9412,9412,bongo drum,8341,02869737-n,bongo%1:06:00::,
9413,9413,bean,8337,07727140-n,navy_bean%1:13:00::,
9414,9414,bean,8337,07724943-n,bean%1:13:00::,
9415,9415,zill,8345,04614844-n,zill%1:06:00::,
9416,9416,tale,8346,07221094-n,tale%1:10:00::,
9419,9419,thong,8343,03364008-n,flip-flop%1:06:01::,
9420,9420,ski,8348,04228054-n,ski%1:06:00::,
9424,9424,sheet,8349,14974264-n,paper%1:27:00::,
9426,9426,match,8342,03728982-n,match%1:06:02::,
9427,9427,match,8342,03728437-n,match%1:06:00::,
9432,9432,chickpea,8351,12515925-n,chickpea%1:20:02::,
9433,9433,chickpea,8351,07726095-n,chickpea%1:13:00::,
9436,9436,green bean,8354,,green bean,
9438,9438,jelly bean,8352,07606669-n,jelly_bean%1:13:00::,
9440,9440,jelly bean,8352,07605944-n,gumdrop%1:13:00::,
9443,9443,stocking,8358,04323819-n,stocking%1:06:00::,
9445,9445,mulberry,8360,07767171-n,mulberry%1:13:00::,
9446,9446,toothpick,8362,04453390-n,toothpick%1:06:00::,
9449,9449,earring,8363,03262349-n,earring%1:06:00::,
9459,9459,botanical guide,8355,02668258-a,botanic%3:01:00::,
9463,9463,crutch,8361,03141823-n,crutch%1:06:00::,
9465,9465,red card,8371,04962784-n,red%1:07:00::,
9469,9469,bosom,8372,05554405-n,breast%1:08:00::,
9471,9471,cymbal,8364,03157348-n,cymbal%1:06:00::,
9473,9473,yellow card,8370,04965661-n,yellow%1:07:00::,
9474,9474,bubble,8389,09229709-n,bubble%1:17:00::,
9475,9475,giant,8375,10129133-n,hulk%1:18:00::,
9477,9477,recognize,8456,00594337-v,know%2:31:00::,
9485,9485,clothes peg,8466,03051249-n,clothespin%1:06:00::,
9489,9489,color bulb,8376,06874019-n,light%1:10:00::,
9494,9494,fan,8480,01885580-v,fan%2:38:00::,
9498,9498,vegetable oil,8481,07675411-n,sunflower_oil%1:13:00::,
9507,9507,undrinkable water,8485,00797218-a,undrinkable%3:00:00::,
9511,9511,friendship,8488,13931145-n,friendship%1:26:00::,
9519,9519,write down,8490,01020934-v,note%2:32:01::,
9522,9522,write down,8490,01020356-v,write_down%2:32:01::,
9523,9523,some,8475,,some,
9524,9524,a few,8475,,a few,
9528,9528,flat,8491,02726681-n,apartment_building%1:06:00::,
9532,9532,celery,8492,12933403-n,celery%1:20:00::,
9534,9534,bullet,8497,02916350-n,bullet%1:06:00::,
9536,9536,bullet,8497,04008634-n,projectile%1:06:00::,
9538,9538,trash,8499,14857497-n,trash%1:27:00::,
9542,9542,litter,8499,14858292-n,litter%1:27:00::,
9544,9544,harp,8493,03495258-n,harp%1:06:00::,
9549,9549,bat,8502,01413173-v,bat%2:35:01::,
9550,9550,sparkler,8505,04268969-n,sparkler%1:06:00::,
9552,9552,bills,8506,13384877-n,money%1:21:01::,
9554,9554,bills,8506,13393762-n,bill%1:21:00::,
9555,9555,whisk,8504,04578934-n,whisk%1:06:01::,
9557,9557,buffalo,8507,02410509-n,bison%1:05:00::,
9559,9559,buffalo,8507,02410702-n,buffalo%1:05:02::,
9561,9561,Lego bricks,8508,03655295-n,lego%1:06:00::,
9563,9563,Lego bricks,8508,02897820-n,brick%1:06:00::,
9572,9572,frontier,8483,03152303-n,customhouse%1:06:00::,
9575,9575,frontier,8483,08512736-n,border%1:15:00::,
9578,9578,calorie-free,8496,01182414-s,light%5:00:00:digestible:00,
9581,9581,calorie-free,8496,00993117-s,light%5:00:00:nonfat:00,
9583,9583,suntan lotion,8515,13565622-n,tanning%1:22:00::,
9584,9584,calculate,8518,00637259-v,compute%2:31:00::,
9585,9585,bonsai,8512,13111881-n,bonsai%1:20:00::,
9586,9586,fit,8516,02700104-v,accord%2:42:00::,
9587,9587,fit,8516,00300537-v,fit%2:30:01::,
9588,9588,fit,8516,02659763-v,fit%2:42:02::,
9589,9589,fit,8516,02735753-v,fit%2:42:03::,
9591,9591,surprise,8517,00553655-n,surprise%1:04:00::,
9593,9593,surprise,8517,07298154-n,surprise%1:11:00::,
9596,9596,warm up,8521,00373250-v,warm%2:30:00::,
9597,9597,camel,8522,02437136-n,camel%1:05:00::,
9598,9598,horn,8510,03537085-n,horn%1:06:06::,
9601,9601,garbage truck,8523,03417042-n,garbage_truck%1:06:00::,
9604,9604,caldron,8519,02939185-n,cauldron%1:06:00::,
9605,9605,canoe,8526,02951358-n,canoe%1:06:00::,
9610,9610,spyglass,8531,03333129-n,spyglass%1:06:00::,
9611,9611,nuclear power plant,8534,11426125-n,atomic_power%1:19:00::,
9612,9612,nuclear power plant,8534,03996655-n,power_station%1:06:00::,
9614,9614,links course,8524,03446528-n,golf_course%1:06:00::,
9616,9616,clapperboard,8542,03037404-n,clapperboard%1:06:00::,
9620,9620,place setting,8545,03953743-n,place_setting%1:06:00::,
9622,9622,high hat,8541,03237416-n,dress_hat%1:06:00::,
9631,9631,athlete,8544,01086103-v,race%2:33:00::,
9634,9634,athlete,8544,10542888-n,runner%1:18:00::,
9640,9640,spoonful,8546,13770169-n,spoon%1:23:00::,
9642,9642,daemon,8549,09542339-n,devil%1:18:00::,
9643,9643,demon,8549,09542339-n,demon%1:18:00::,
9647,9647,clown suit,8536,01265108-s,buffoonish%5:00:00:humorous:00,
9678,9678,custard apple,8540,07760859-n,custard_apple%1:13:00::,
9679,9679,enemies,8556,10098710-n,foe%1:18:00::,
9688,9688,gargle,8561,14848642-n,gargle%1:27:00::,
9692,9692,luggage,8562,02774630-n,luggage%1:06:00::,
9693,9693,baggage,8562,02774630-n,baggage%1:06:00::,
9720,9720,broom,8563,02906734-n,broom%1:06:00::,
9724,9724,author,8565,10801291-n,writer%1:18:01::,
9727,9727,scorpion,8564,01770393-n,scorpion%1:05:00::,
9730,9730,bird-scarer,8571,04143712-n,scarecrow%1:06:00::,
9734,9734,strain,8568,01458664-v,filter%2:35:00::,
9735,9735,spatula,8572,04269944-n,spatula%1:06:00::,
9739,9739,hand mirror,8573,03485198-n,hand_glass%1:06:01::,
9740,9740,stretch,8574,00240810-v,stretch%2:30:00::,
9741,9741,stretch,8574,00318816-v,stretch%2:30:04::,
9742,9742,enmity,8557,07547805-n,hostility%1:12:00::,
9751,9751,experiment,8578,02532595-v,experiment%2:41:01::,
9760,9760,industry,8581,08065234-n,industry%1:14:00::,
9761,9761,puzzle piece,8583,03598930-n,jigsaw_puzzle%1:06:00::,
9766,9766,pencil case,8575,03908618-n,pencil_box%1:06:00::,
9768,9768,happiness,8582,07526757-n,happiness%1:12:00::,
9769,9769,happiness,8582,13987423-n,happiness%1:26:00::,
9770,9770,photocopy,8587,01736299-v,photocopy%2:36:00::,
9777,9777,lotus,8585,11717399-n,lotus%1:20:02::,
9778,9778,baseball glove,8595,02800213-n,glove%1:06:01::,
9782,9782,save,8596,02225492-v,save%2:40:00::,
9785,9785,electric guitar,8599,03272010-n,electric_guitar%1:06:00::,
9786,9786,electric guitar,8599,03467517-n,guitar%1:06:00::,
9787,9787,flour,8600,07569106-n,flour%1:13:00::,
9790,9790,fern,8601,11545714-n,fern%1:20:00::,
9791,9791,feminine,8602,01484083-a,feminine%3:00:01::,
9792,9792,feminine,8602,01486197-a,feminine%3:00:02::,
9794,9794,fingerprint,8604,06644393-n,fingerprint%1:10:01::,
9795,9795,fingerprint,8604,04694980-n,fingermark%1:07:00::,
9800,9800,pomegranate,8594,07768694-n,pomegranate%1:13:00::,
9809,9809,musical instrument,8608,03800933-n,musical_instrument%1:06:00::,
9811,9811,justice,8612,00694681-n,justice%1:04:00::,
9813,9813,laurel,8614,07816296-n,bay_leaf%1:13:00::,
9815,9815,laurel,8614,11703669-n,laurel%1:20:00::,
9818,9818,insecticide,8607,14919948-n,insecticide%1:27:00::,
9820,9820,typhoon,8606,11467018-n,hurricane%1:19:00::,
9822,9822,typhoon,8606,11521145-n,typhoon%1:19:00::,
9826,9826,foolish,8618,01836766-s,crazy%5:00:00:impractical:00,
9828,9828,foolish,8618,02570282-a,foolish%3:00:00::,
9830,9830,foolish,8618,00439905-s,anserine%5:00:00:stupid:00,
9834,9834,brightness,8619,05018103-n,luminosity%1:07:00::,
9838,9838,brightness,8619,13983304-n,light%1:26:00::,
9840,9840,fruit cocktail,8620,07581931-n,fruit_cocktail%1:13:00::,
9841,9841,masculine,8621,01483324-a,masculine%3:00:01::,
9842,9842,masculine,8621,01486084-a,masculine%3:00:02::,
9843,9843,mantis,8624,02236044-n,mantis%1:05:00::,
9866,9866,ballplayer,8609,09835506-n,ballplayer%1:18:00::,
9872,9872,bologna sausage,8634,07676967-n,polony%1:13:00::,
9874,9874,bologna sausage,8634,07676273-n,bologna%1:13:00::,
9876,9876,chainsaw,8635,03000684-n,chainsaw%1:06:00::,
9879,9879,skunk,8632,02445715-n,skunk%1:05:00::,
9881,9881,pocketknife,8638,03973628-n,pocketknife%1:06:00::,
9887,9887,scrub,8617,00251780-n,scrub%1:04:00::,
9889,9889,scrub,8617,01251228-v,scrub%2:35:00::,
9891,9891,treasure map,8625,13370669-n,treasure%1:21:00::,
9892,9892,bride,8640,09874725-n,bride%1:18:01::,
9893,9893,bride,8640,09874618-n,bride%1:18:00::,
9896,9896,golfclub,8646,03446070-n,golf_club%1:06:00::,
9898,9898,killer whale,8642,02071294-n,killer_whale%1:05:00::,
9899,9899,tissue,8647,15074962-n,tissue%1:27:02::,
9900,9900,palette,8644,03878674-n,palette%1:06:00::,
